subject,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate
0.0,70.16024252923343,855.1851851851852,37.06754299227594,20.87678702977042,31.867514203942257,0.4230769230769231,0.15384615384615385,24.0,22.38824977104398,46.22433719494989,3251.1777093343576,0.4843390112144203,0.17323516673884798
0.0,71.11412123264478,843.7142857142857,55.61529667717143,19.145819759574618,33.311103698761315,0.5555555555555556,0.14814814814814814,22.0,23.178794528081788,71.74887619027841,5224.63338721124,0.32305446104286706,0.25397900440230275
0.0,72.43252565318616,828.3571428571429,45.10005882615286,16.45778571261682,30.1477841455867,0.48148148148148145,0.07407407407407407,38.0,21.175081765875074,59.81205130641716,3978.905877484473,0.35402701133581127,0.34491678882469606
0.0,68.5172171468728,875.6923076923077,52.32646721877594,17.756396030726503,27.105718953755865,0.36,0.12,39.0,19.14525528688505,72.34618994805464,4351.376867978397,0.26463391231288824,0.2635277582572031
0.0,73.78129117259553,813.2142857142857,42.045347239496024,16.018850349806392,28.547556164459383,0.5185185185185185,0.07407407407407407,20.0,20.180665481080133,56.77162876514521,3599.288927721039,0.35547096181728716,0.13175230566534915
0.0,69.5869390668213,862.2307692307693,30.565576027122777,12.225612459095863,22.694492724006853,0.44,0.0,22.0,16.03536092515538,40.81121414513416,2055.9290710599303,0.39291555669306755,0.2676420733339281
0.0,72.48878149810149,827.7142857142857,50.11619152590532,20.462418293404767,36.92835907136551,0.7037037037037037,0.18518518518518517,35.0,25.97529690653633,65.83818547519873,5372.646247369308,0.3945323936110183,0.12944425267518123
0.0,69.58762886597938,862.2222222222222,27.687854448306705,11.117447240085948,23.15167380558045,0.38461538461538464,0.0,18.0,16.364921352929684,36.24750552527353,1863.5537346096805,0.451477173829776,0.12886597938144329
0.0,72.9419937478291,822.5714285714286,32.15967813830206,17.54508204534969,34.62604457576642,0.7037037037037037,0.14814814814814814,24.0,24.454655555261347,38.68007430380851,2971.6572906107904,0.632228763657093,0.3039249739492879
1.0,122.2366710013004,490.8510638297872,9.130213400606069,2.155136301111953,3.623594180176458,0.0,0.0,6.0,2.560607501169841,12.75659138714279,102.61894151919618,0.20072819011437848,0.21673168617251842
1.0,124.07375495433396,483.5833333333333,13.190642727159112,2.3577693918629903,3.666989025159238,0.0,0.0,8.0,2.57543502151047,18.510051347994345,149.7642283848402,0.139137108433226,0.08616232982939859
1.0,124.10299704516673,483.46938775510205,13.807868269786196,3.2077921621507146,4.716990566028302,0.0,0.0,10.0,3.3290336852873352,19.392845724075098,202.81945195930905,0.17166297987687965,0.1266357112705783
1.0,124.04169179085193,483.7083333333333,9.806371936427638,3.203099449627032,4.612656040144425,0.0,0.0,7.0,3.2259136359768443,12.662917491733273,128.33242064070157,0.2547527959558148,0.17228012748729435
1.0,122.78308321964529,488.6666666666667,11.123049142309055,2.1028338894648235,3.1148238569098043,0.0,0.0,8.0,2.1618529014264745,14.942351875910353,101.48339137170379,0.1446795604453509,0.17053206002728513
1.0,121.3653603034134,494.375,11.878946712566734,3.1258498165458652,4.9765407108561375,0.0,0.0,8.0,3.5157280962952933,16.56735159815571,182.98615915814696,0.21220821417749514,0.12642225031605564
1.0,122.34494477485131,490.4166666666667,9.353772263400234,1.5140805850772079,2.931850044059393,0.0,0.0,7.0,2.0711648550873116,13.157333956742663,85.61156552365978,0.1574152379119262,0.1274426508071368
1.0,124.14863350288817,483.2916666666667,11.643951100130153,1.978609010648965,2.8133420725218037,0.0,0.0,10.0,1.9708146684101124,16.338486143775647,101.15968604624555,0.12062406829294398,0.17242865764290025
1.0,125.19561815336463,479.25,8.332916656249479,1.623726300284163,2.609312292213769,0.0,0.0,4.0,1.844080738725145,11.673698542625704,67.62982730517557,0.15796885040260475,0.1738828029907842
1.0,119.625520110957,501.5652173913044,20.108025840783345,4.4011221913518686,5.742628124628808,0.0,0.0,7.0,3.9958002644134276,28.023094532197785,351.778858909788,0.14258954377156172,0.13002773925104022
1.0,120.51282051282053,497.8723404255319,14.681899438361272,2.4164683881026527,3.7183446527348347,0.0,0.0,6.0,2.5323987597258197,20.253614114228867,161.13300116988447,0.12503441338633592,0.17094017094017092
1.0,122.10963886723825,491.36170212765956,8.273067125072352,2.2309898453334784,3.2704207946246067,0.0,0.0,2.0,2.307422067449624,11.473030758374556,83.16777298307437,0.2011170471032999,0.12990387113535984
1.0,123.05812532728224,487.5744680851064,7.9352289670569505,1.7440148800114417,2.6209855431480933,0.0,0.0,6.0,1.840779402610135,11.094754291052512,64.16073160918957,0.16591439110054487,0.1309128992843428
1.0,120.23000522739153,499.04347826086956,12.784087462526507,3.3199732261303287,5.198290317231447,0.0,0.0,9.0,3.6411909596913845,17.52261325569454,200.44360463238556,0.20779953917593094,0.13068478829064298
1.0,113.8225403121497,527.1363636363636,23.262915190072285,6.8705090056527105,9.562523749780508,0.046511627906976744,0.0,14.0,6.748194478393911,31.88988626293027,676.0680825095733,0.2116092363188579,0.12934379580926103
1.0,117.66712141882674,509.9130434782609,10.077581850554793,2.5399523666185866,4.442221666388715,0.0,0.0,7.0,3.1404961470096913,13.818363162611819,136.33417670573422,0.22726976488119044,0.21316507503410642
1.0,116.28886829021658,515.9565217391304,13.406611804464779,3.6013714808680706,5.44875113112068,0.0,0.0,9.0,3.844637117843663,18.625192019890093,224.96035365137678,0.206421341253176,0.16853459172495153
1.0,116.36927851047324,515.6,10.01864927689024,2.966409745274497,5.090097337879788,0.0,0.0,8.0,3.5956527930633766,13.70328277011337,154.79332909580387,0.2623935339716871,0.12929919834497025
1.0,119.1683569979716,503.48936170212767,7.712582536336962,1.826604481530435,3.078678429060953,0.0,0.0,6.0,2.1767372958624307,10.805594364273416,73.8932131158941,0.20144540156526575,0.16903313049357674
1.0,119.5523147363066,501.8723404255319,7.821457178476957,2.402346049311531,3.4515277020851025,0.0,0.0,6.0,2.4404049990823884,10.906589118527304,83.61818392415047,0.2237551055202776,0.21197218924877054
2.0,65.64551422319475,914.0,51.28742535943874,24.10379753390647,46.34472282076281,0.7916666666666666,0.3333333333333333,32.0,32.50251058679074,62.77005544932323,6409.428297169121,0.5178028018954247,0.26258205689277897
2.0,74.83870967741935,801.7241379310345,45.515360462704685,20.247952781373595,34.66987164671943,0.6071428571428571,0.17857142857142858,28.0,24.447778581110807,59.55352591559623,4574.006270318231,0.41051773518431217,0.12903225806451613
2.0,72.91666666666666,822.8571428571429,57.94684404429526,25.429533611496232,37.87894949460471,0.4444444444444444,0.18518518518518517,50.0,26.593211588792915,77.26607689815643,6455.1973431394235,0.34417706523194047,0.1736111111111111
2.0,68.8802543270929,871.0769230769231,30.04217942125202,14.856325252228427,35.86195755950865,0.8,0.12,23.0,25.349145942220616,34.966223702310195,2784.5943407689583,0.7249609268085137,0.26492405510420347
2.0,75.0776665516051,799.1724137931035,55.41695804535999,17.41143771390824,33.519717012102426,0.6428571428571429,0.10714285714285714,40.0,23.69292282173592,69.73117111084395,5190.335981096584,0.3397752030304194,0.25888850535036245
2.0,73.73506229341469,813.7241379310345,38.261258475367825,18.795353311987753,34.438350715445125,0.6071428571428571,0.14285714285714285,22.0,24.267640333310915,46.99348630504064,3582.738309926775,0.5164043411418043,0.12712941774726672
2.0,71.56741473758615,838.3703703703703,50.43525233049402,24.373329103707462,40.470312005792024,0.6538461538461539,0.2692307692307692,38.0,28.542089754850895,61.51807354575616,5516.179210578048,0.4639626716142492,0.22088708252341405
2.0,76.24890446976337,786.8965517241379,48.11075213367605,17.01020102102001,29.650343288786,0.5357142857142857,0.07142857142857142,36.0,20.699255630902996,60.91621881146035,3961.2982190518264,0.3397987602442715,0.13146362839614373
2.0,78.6644524080063,762.7333333333333,24.61697697840975,14.944367702931698,25.859034304714744,0.3448275862068966,0.034482758620689655,23.0,18.284838394174287,29.46482616570188,1692.5631535089033,0.6205649506073957,0.21851236780001748
2.0,76.5761933123458,783.5333333333333,43.71935752298085,14.542405906865877,23.953978864653692,0.41379310344827586,0.034482758620689655,28.0,16.882893846652486,60.088559296948354,3187.047628872302,0.28096686031728335,0.17016931847187952
2.0,75.15549412577748,798.3448275862069,48.77836989689036,18.55438778624746,33.47066946276567,0.6071428571428571,0.17857142857142858,36.0,23.66647503994472,66.0751736390346,4912.717183987538,0.3581749957893944,0.2591568762957844
2.0,69.93610775341045,857.925925925926,41.288439711041285,21.175513378992854,46.624523095106866,0.8461538461538461,0.2692307692307692,30.0,32.968516450138864,49.27486006392638,5103.577064703098,0.6690737712368416,0.21585218442410636
2.0,75.38994800693241,795.8620689655172,54.582884861990514,20.67175436607712,35.20754789205617,0.5357142857142857,0.14285714285714285,32.0,24.87699330542916,74.02073275475608,5784.9704113173675,0.33608142448212563,0.12998266897746966
2.0,78.3289817232376,766.0,47.7800516254779,17.44295952809305,29.780808446449836,0.5172413793103449,0.06896551724137931,32.0,21.039908853557158,64.87903314427572,4288.4277338288575,0.32429442662576896,0.0
2.0,80.49369466058492,745.4,45.34945791664254,18.941803356270853,31.392948911806776,0.41379310344827586,0.13793103448275862,43.0,22.19168465922019,59.93520083926709,4178.516391552074,0.3702612879989068,0.26831231553528306
2.0,72.49503754207302,827.6428571428571,47.527596709486495,22.30749072982391,47.621968164407605,0.8148148148148148,0.3333333333333333,39.0,33.673653677452734,52.80291798895349,5585.962769916328,0.6377233486319327,0.2589108483645465
2.0,73.57449417535254,815.5,68.1607867996171,26.004747904570173,49.21005618397148,0.7037037037037037,0.4074074074074074,50.0,34.65455628925204,90.31889851717237,9833.063591494507,0.38369108634183746,0.2189717088552159
2.0,71.61125319693095,837.8571428571429,58.73895901463056,29.64499601537694,51.711450125422644,0.7777777777777778,0.25925925925925924,48.0,36.47898092577034,74.55771739795931,8544.470872195086,0.489271697134451,0.21312872975277067
2.0,68.69825612119077,873.3846153846154,40.22922485637001,22.89398174193384,46.22726468221973,0.72,0.28,36.0,32.643529220965064,47.03755095665588,4823.8265155536355,0.6939887081078135,0.2201867183371499
2.0,73.1070496083551,820.7142857142857,38.76012046905311,23.260202858896932,42.30226331393489,0.6666666666666666,0.2222222222222222,28.0,29.8879480323714,46.372855216820746,4354.2143897873075,0.644513862530729,0.2175805047867711
3.0,77.04569606801276,778.7586206896551,35.75940211296622,17.38093607305171,25.17651967324203,0.2857142857142857,0.07142857142857142,24.0,17.72429152897463,46.47039325182856,2587.587860799052,0.3814104053934856,0.3099539496989019
3.0,76.47007119627318,784.6206896551724,31.086546367224795,15.027016486641516,28.134879217288788,0.5357142857142857,0.07142857142857142,24.0,19.87582625673094,37.65075140860607,2350.9787974374563,0.527899856261243,0.13184495033840204
3.0,78.88709814233607,760.5806451612904,50.724285838021565,17.410597028502178,26.718283377991682,0.5333333333333333,0.03333333333333333,40.0,18.884208570478492,70.35693127032881,4174.029843737124,0.26840580209390696,0.127237255068284
3.0,80.70114543561263,743.483870967742,30.301571307859373,14.692250413814156,24.229458654015914,0.3333333333333333,0.03333333333333333,18.0,17.127560635809562,39.65363931735788,2133.675833889807,0.4319290973202601,0.26032627559875043
3.0,80.57529024432507,744.6451612903226,43.73051520915179,17.34153652041505,29.393876913398138,0.5,0.1,28.0,20.661074512231934,57.815722582856104,3752.7422304854254,0.35736082832178406,0.12996014555536303
3.0,84.73850894462039,708.060606060606,58.314684149976145,19.86664525656005,27.103966499388978,0.34375,0.0625,22.0,19.165347554244875,81.41011867007072,4901.680049746685,0.23541726590420442,0.1283916802191218
3.0,85.82246529238536,699.1176470588235,23.091588366485258,9.932370023732398,22.22202020110192,0.5454545454545454,0.0,16.0,15.712406122310911,28.486589244037166,1406.1544383931816,0.5515720393096848,0.2524190155658393
3.0,86.30459419405457,695.2121212121212,37.96949140189582,15.047840376612188,24.829418035870273,0.4375,0.03125,24.0,17.5,51.0017616117326,2803.9682929922483,0.34312540286793247,0.1743527155435446
3.0,85.35954474909468,702.9090909090909,35.57013016253405,18.518466290435608,30.66145789097446,0.53125,0.09375,20.0,21.667903610524945,45.71615465975894,3111.977590415005,0.47396601424130363,0.2155544059320572
3.0,82.72296423955191,725.3125,27.944629962660088,11.954474865204643,20.650704900879916,0.2903225806451613,0.0,18.0,14.598761226365504,36.9387940480358,1694.1372470781484,0.3952148845839699,0.21542438604049977
3.0,83.89119566138463,715.2121212121212,24.340709852149335,12.316147936753602,22.017038856303998,0.375,0.0,12.0,15.566139132745795,31.21498037801723,1526.4895898005238,0.4986752816832798,0.16947716295229218
3.0,83.67471454719777,717.0625,42.795982215039764,20.747929701265562,33.01221670250126,0.4838709677419355,0.12903225806451613,25.0,23.34155744268484,56.734626975268746,4160.331211855299,0.4114164256840833,0.1307417414799965
3.0,84.27706083750329,711.9375,39.88885926859779,15.790512042093786,24.384024384036575,0.41935483870967744,0.03225806451612903,31.0,17.226652147900527,53.79422774430005,2911.296472836937,0.3202323533629653,0.21947151259766481
3.0,84.2194810718843,712.4242424242424,30.454168548851182,12.165525060596439,20.09975124224178,0.28125,0.03125,12.0,14.079018076556332,39.3410567982102,1740.07617687696,0.35787086627517467,0.17014036580178646
3.0,86.51577383553264,693.5151515151515,32.56333801306004,10.786094925875629,17.822036920621617,0.1875,0.0,22.0,12.561022923114184,43.94596735623191,1734.1789473083809,0.28582879565018665,0.1310845058114131
3.0,80.8133472367049,742.4516129032259,31.934245658628605,11.962162569257003,22.6215236739998,0.43333333333333335,0.03333333333333333,24.0,15.90555458532228,42.00529067206231,2098.952852727445,0.3786559819213691,0.1303441084462982
3.0,85.94496050004341,698.1212121212121,44.340116302083345,14.43736471798091,25.69046515733026,0.46875,0.03125,36.0,18.096097645625147,60.34529548771801,3430.664289733444,0.29987586437965524,0.1302196371212779
3.0,79.21837866385002,757.4,50.154826952813494,16.234019856875758,29.146479056299587,0.5517241379310345,0.034482758620689655,32.0,20.584214077863876,68.91235882316847,4456.370374269909,0.29870134224665984,0.08802042073761113
3.0,82.90871405129977,723.6875,52.93417935275846,15.619566693210887,26.457513110645905,0.41935483870967744,0.03225806451612903,30.0,18.58501292749317,72.74807927706105,4247.508646444695,0.25547084008516774,0.1295448657051559
3.0,86.22191255878766,695.8787878787879,40.09666923048904,15.901552597152266,26.64113360951444,0.46875,0.09375,24.0,18.832941551972173,54.321669249020665,3213.9649642602476,0.34669298297219947,0.13063926145270857
4.0,73.90417940876657,811.8620689655172,29.61328236233035,15.85070654447882,28.405230906597872,0.6071428571428571,0.03571428571428571,16.0,19.855601173451877,33.72457470118059,2103.678629146599,0.5887576448149187,0.25484199796126406
4.0,77.7336327517706,771.8666666666667,49.34216137228779,12.477232535619393,25.112162185984154,0.5172413793103449,0.034482758620689655,24.0,17.704403343258555,67.84573675068876,3773.5814710485765,0.2609508598648805,0.1727414061150458
4.0,76.45663063538098,784.7586206896551,30.13264374042142,13.69567189193099,25.071326821120348,0.35714285714285715,0.03571428571428571,20.0,17.67160757502594,37.52223830406362,2083.1218238165584,0.4709635771678398,0.30758414623429126
4.0,78.54773957060569,763.8666666666667,46.22822610579914,18.39738388060694,28.57295562421655,0.3793103448275862,0.10344827586206896,33.0,20.201246709270176,62.70224827044758,3979.3410180350324,0.32217739022910435,0.1309128992843428
4.0,77.0613922424865,778.6,35.568337980100594,11.632501926505517,17.316525891919465,0.20689655172413793,0.0,23.0,12.244632884768683,49.56011015353416,1906.4609077467765,0.2470662968027223,0.1712475383166367
4.0,71.85947480482612,834.9629629629629,31.327991839604593,18.28246484230338,29.804491143243702,0.5,0.07692307692307693,24.0,21.07243073966804,37.620182170065,2490.493439260192,0.5601363290695525,0.26614620298083747
4.0,73.61963190184049,815.0,35.1831940400121,17.135624576584,28.41491522787649,0.4444444444444444,0.1111111111111111,28.0,20.038782699339063,45.88630309876061,2888.7122159352416,0.4367051025272139,0.26292725679228746
4.0,76.96254489481785,779.6,47.82579499252121,12.715116884404429,23.99137776153241,0.3793103448275862,0.0,33.0,16.683954569326293,64.42966650758201,3377.0287244822666,0.2589483303838449,0.2565418163160595
4.0,79.83517898532064,751.5483870967741,65.77127459548485,21.004126578682897,33.73623175953908,0.43333333333333335,0.13333333333333333,54.0,23.787765296004114,89.1154556990225,6659.728888190433,0.2669319828913251,0.25753283543651817
4.0,75.35729753139887,796.2068965517242,41.07636228592389,15.51891538393961,28.460498941515414,0.5357142857142857,0.07142857142857142,24.0,20.104065991429568,54.91904988996375,3468.6205207492167,0.36606725774954657,0.21654395842355997
4.0,77.987187819144,769.3571428571429,46.71816279236457,15.497302991165913,24.17933001553186,0.4,0.04,29.0,16.961698028204605,55.43988455976436,2954.211042249218,0.3059475711916363,0.0928418902608857
4.0,82.46874168661878,727.5483870967741,35.9882047967847,14.478950238190613,23.57116882973774,0.43333333333333335,0.06666666666666667,26.0,16.64805627626774,48.481863733886215,2535.669895449145,0.34338729978797505,0.1330140994945464
4.0,81.75824175824175,733.8709677419355,34.45028389366042,13.11843486599424,24.085957181173708,0.5,0.0,26.0,17.023447881606643,45.16146341492687,2415.2684288831324,0.3769463297768162,0.2197802197802198
4.0,77.93557325943887,769.8666666666667,46.12138573614438,17.89678426531535,28.628416073833908,0.4482758620689655,0.06896551724137931,39.0,20.228304535959616,62.45934706408496,3969.2348505946097,0.3238635286277462,0.08659508139937651
4.0,77.89510126363164,770.2666666666667,41.71565120617866,15.726255150866482,24.79710772901021,0.41379310344827586,0.034482758620689655,22.0,17.116652300291793,53.21050560982548,2861.3177371444417,0.3216780615805904,0.17310022503029254
4.0,76.04230399440608,789.0344827586207,28.928547836088754,11.173949295443526,21.18624890954373,0.32142857142857145,0.0,20.0,14.939674613291295,38.180826473559755,1791.9931134409353,0.3912873552812438,0.13110742068001047
4.0,79.78038946555716,752.0645161290323,33.54528521640172,14.139778404675702,23.68403118840484,0.3333333333333333,0.03333333333333333,22.0,16.732204477195065,44.88605326577262,2359.469981977023,0.3727706772997578,0.08578536501672815
4.0,80.38029386343993,746.4516129032259,35.609747405756316,13.480685772203465,22.54181300014117,0.4,0.0,26.0,15.902550459316615,47.27247261003666,2361.7013283203896,0.3364019180993774,0.12964563526361278
4.0,75.66204287515762,793.0,54.54722724392139,19.937118746797395,30.778407119725774,0.4482758620689655,0.10344827586206896,35.0,21.428641639656224,68.90065915753235,4638.39672566866,0.3110077886288785,0.25220680958385877
4.0,76.5642876001056,783.6551724137931,39.79280463642067,13.217760160990567,22.27426445795365,0.32142857142857145,0.0,32.0,15.732051645592568,54.62905988275351,2699.9701508781227,0.287979542012203,0.1320073924139752
5.0,75.29859788817726,796.8275862068965,65.52812976672939,31.293541095339695,46.949821238059194,0.5357142857142857,0.35714285714285715,62.0,33.0863126025348,84.78237446785838,8812.595104913124,0.3902498934501777,0.1298251687727194
5.0,77.72020725388602,772.0,51.3379606811232,23.0115321577008,37.469987990390386,0.5,0.25,38.0,26.23033763116476,64.88254694414503,5346.648616914642,0.4042741671923804,0.13400035733428622
5.0,76.02236980076896,789.2413793103449,74.80625788520074,34.852458701661504,50.93413113311853,0.6428571428571429,0.17857142857142858,28.0,35.99872446719891,101.0673144038978,11430.038970781277,0.3561856242002862,0.17476406850751483
5.0,76.89678742310322,780.2666666666667,43.56675592951835,23.96191984908024,37.16876701451516,0.5172413793103449,0.1724137931034483,46.0,26.281563323917933,56.75070125334778,4685.676485101141,0.46310552545582084,0.0
5.0,74.81296758104739,802.0,67.46033317234757,28.570357122767106,44.51965857910413,0.5714285714285714,0.2857142857142857,60.0,31.452750439414384,90.2147664278562,8914.277116630486,0.3486430402119016,0.12898787513973686
5.0,78.65473284513155,762.8275862068965,47.33597375585489,24.278222726662513,34.92849839314596,0.4444444444444444,0.07407407407407407,38.0,24.69678952605734,62.864934582006846,4877.517555470282,0.39285477174625166,0.0
5.0,75.8405662762282,791.1333333333333,50.08707972676741,27.084050266433945,42.39876380761346,0.5862068965517241,0.2413793103448276,43.0,29.980096449400207,64.5317534684088,6077.939382362581,0.4645789838033274,0.16853459172495153
5.0,76.55081390233173,783.7931034482758,46.42634456511684,21.486588128126694,34.84250278036869,0.5357142857142857,0.10714285714285714,44.0,24.527577149329822,60.87130955163206,4690.478700200742,0.40294150610518936,0.1759788825340959
5.0,74.99353504008275,800.0689655172414,57.026268015340364,20.283199039237033,34.45908546999719,0.4642857142857143,0.17857142857142858,48.0,24.34530504123989,77.86985479448568,5955.722554574393,0.31264094565852324,0.0861994655633135
5.0,78.49978194505015,764.3333333333334,36.90016561239559,16.378112478884336,26.17184588907285,0.4482758620689655,0.06896551724137931,31.0,18.413276500566806,48.623330816011354,2812.714507323838,0.37869220786708074,0.13083296990841692
5.0,80.59623884218736,744.4516129032259,31.148798671680193,18.98174561695174,28.60536080294508,0.4,0.06666666666666667,22.0,20.214681133605183,38.65830369331336,2455.0455899920953,0.5229065738107301,0.1733252448219083
5.0,78.65757734661773,762.8,31.89817131644592,20.26366041495475,36.145300643661685,0.6206896551724138,0.1724137931034483,24.0,25.55691231240805,38.07083953408388,3056.6851670781884,0.6712988897848595,0.30589057857018004
5.0,75.95599790466213,789.9310344827586,29.680983154181586,24.9835660270621,40.204832687483865,0.6428571428571429,0.21428571428571427,18.0,28.338109841479458,29.466818072994215,2623.336451288407,0.9616956188239002,0.30557010651300853
5.0,77.43933918430564,774.8,42.89397782129017,21.40887832988077,35.30165571969287,0.5862068965517241,0.20689655172413793,34.0,24.948269904438913,55.93282024446293,4383.863513336223,0.44603990636264523,0.12906556530717606
5.0,77.38607050730869,775.3333333333334,48.788887623674675,22.805177041213557,35.57992459917191,0.41379310344827586,0.13793103448275862,40.0,25.07529683365834,64.18348400874322,5056.141776282524,0.39068145366247997,0.1289767841788478
5.0,78.30172263789804,766.2666666666667,47.53590455878822,21.537567764445587,31.635859182372407,0.41379310344827586,0.1724137931034483,34.0,22.225736279165435,63.15268476748443,4409.586311601192,0.35193652274635917,0.17400382808421785
5.0,78.2200590996002,767.0666666666667,31.008529292581564,16.70560651223822,23.468247073219064,0.20689655172413793,0.034482758620689655,27.0,16.568669486752295,40.929741722024445,2130.475339301266,0.40480757487498714,0.08691117677733357
5.0,78.0369374837423,768.8666666666667,58.79837488306024,23.23554618296991,34.40930106817051,0.4482758620689655,0.1724137931034483,45.0,24.00019817595548,77.69589181695432,5858.180603249697,0.30889919163934876,0.13006156247290385
5.0,79.29515418502203,756.6666666666666,46.51116950678502,18.19644423066536,29.084893578673423,0.4482758620689655,0.06896551724137931,36.0,20.56329227770821,63.30230585277475,4089.423148962104,0.32484270518570457,0.1762114537444934
5.0,79.05474328459707,758.9677419354839,40.90546447521899,18.508976801061213,30.99892471253371,0.5333333333333333,0.1,36.0,21.919093655228234,53.08946327767037,3655.786289393341,0.41287088438973707,0.2125127507650459
6.0,62.047569803516026,967.0,31.085902485424697,20.683226083225748,34.67112568870153,0.5652173913043478,0.17391304347826086,25.0,24.50107053716059,35.504891965716,2732.8961500240466,0.6900759073093126,0.12926577042399173
6.0,62.90956749672346,953.75,35.78785874194394,26.61437847812602,45.89591248258058,0.6956521739130435,0.30434782608695654,20.0,32.4495828221383,38.107201290177855,3884.7765591280945,0.8515341385225839,0.30581039755351686
6.0,64.39495572846793,931.75,53.22064918807361,48.02126183162727,65.84038670708982,0.6086956521739131,0.21739130434782608,29.0,46.50922220885434,60.27968838471242,8807.64796650495,0.7715571107804462,0.31303103479116356
6.0,63.47527109230362,945.25,36.95859169394851,26.472798751246675,48.69425463833088,0.6521739130434783,0.34782608695652173,18.0,34.42654710478028,40.38482186947359,4367.787595528324,0.8524625220843899,0.17632019747862118
6.0,64.41638752898737,931.44,39.982075984120684,28.54625875467552,53.5723809439155,0.7916666666666666,0.375,30.0,37.88066055976907,42.31233074806128,5035.404516573916,0.8952629148538392,0.30060980846860774
6.0,62.5,960.0,34.46254004954752,20.196014879506116,38.13477244674757,0.6956521739130435,0.2608695652173913,21.0,26.95834495938058,39.586807296235214,3352.6913654081086,0.6809931591008698,0.26041666666666663
6.0,64.7332988089073,926.88,59.04054200293219,24.29320321040892,50.772367812948545,0.8333333333333334,0.375,34.0,35.516379241758926,72.54344962388633,8094.252739796252,0.48958768056798435,0.2589331952356292
6.0,65.68575932737782,913.44,59.527526405856975,29.647934160747187,50.59644256269407,0.6666666666666666,0.3333333333333333,36.0,35.72094779133263,76.05334385226665,8534.756986889424,0.46968280396349754,0.3065335435277632
6.0,64.43298969072164,931.2,32.751183184733954,28.058965689339935,46.56894530335282,0.6666666666666666,0.16666666666666666,20.0,32.92162409926541,33.28141790515809,3442.174991484669,0.9891893486353862,0.3006872852233677
6.0,66.94037843627275,896.32,52.51035707362882,37.73445228022912,56.7097875150313,0.6666666666666666,0.3333333333333333,36.0,40.078915210425095,62.56984985686885,7878.271508332991,0.6405467697638286,0.13388075687254553
6.0,63.72132540356839,941.6,52.79090830815473,23.052476367337775,45.73474244670748,0.7083333333333334,0.3333333333333333,34.0,32.18242273871458,63.81342161158398,6451.796189333689,0.5043205947269334,0.2973661852166525
6.0,64.9125843863597,924.32,54.876384720569924,27.581696829600602,63.773035054010094,0.9166666666666666,0.5,40.0,44.83472736370522,57.62667206540154,8116.857952184755,0.7780204158383722,0.17310022503029254
6.0,66.10259122157589,907.68,44.33934595818933,26.55379759406678,51.17779466396209,0.7916666666666666,0.375,26.0,36.1881176784744,52.33462710715005,5949.836076781787,0.6914755999767181,0.26441036488630354
